asset_pair,wsname,asset,currency,time,tmsp,open_price,close_price,volume
ADAEUR,ADA/EUR,ADA,EUR,2020-02-06 01:00:00,1580947200,0.053853,0.054526,12117648.50823558
ADAEUR,ADA/EUR,ADA,EUR,2020-02-07 01:00:00,1581033600,0.054526,0.054864,8930495.71080247
ADAEUR,ADA/EUR,ADA,EUR,2020-02-08 01:00:00,1581120000,0.054791,0.055017,8827905.34619498
ADAEUR,ADA/EUR,ADA,EUR,2020-02-09 01:00:00,1581206400,0.055017,0.05669,9094656.74632447
ADAEUR,ADA/EUR,ADA,EUR,2020-02-10 01:00:00,1581292800,0.05669,0.055308,7736516.55841082
ADAEUR,ADA/EUR,ADA,EUR,2020-02-11 01:00:00,1581379200,0.05518,0.0585,6769735.37041831
ADAEUR,ADA/EUR,ADA,EUR,2020-02-12 01:00:00,1581465600,0.0585,0.063105,14204014.89796936
ADAEUR,ADA/EUR,ADA,EUR,2020-02-13 01:00:00,1581552000,0.063,0.063434,21443396.14451005
ADAEUR,ADA/EUR,ADA,EUR,2020-02-14 01:00:00,1581638400,0.063407,0.06544,10358948.98262794
ADAEUR,ADA/EUR,ADA,EUR,2020-02-15 01:00:00,1581724800,0.065588,0.059378,14336584.2736681
ADAEUR,ADA/EUR,ADA,EUR,2020-02-16 01:00:00,1581811200,0.059182,0.056944,14397646.94395707
ADAEUR,ADA/EUR,ADA,EUR,2020-02-17 01:00:00,1581897600,0.0569,0.055632,13200969.16203563
ADAEUR,ADA/EUR,ADA,EUR,2020-02-18 01:00:00,1581984000,0.055647,0.0583,13593328.35047505
ADAEUR,ADA/EUR,ADA,EUR,2020-02-19 01:00:00,1582070400,0.058393,0.05324,10775991.60281415
ADAEUR,ADA/EUR,ADA,EUR,2020-02-20 01:00:00,1582156800,0.052973,0.05406,10912350.30467472
ADAEUR,ADA/EUR,ADA,EUR,2020-02-21 01:00:00,1582243200,0.053952,0.054154,6724120.69724183
ADAEUR,ADA/EUR,ADA,EUR,2020-02-22 01:00:00,1582329600,0.054042,0.053828,4083088.79210394
ADAEUR,ADA/EUR,ADA,EUR,2020-02-23 01:00:00,1582416000,0.053911,0.056962,6045308.23645873
ADAEUR,ADA/EUR,ADA,EUR,2020-02-24 01:00:00,1582502400,0.056957,0.05451,6879332.88041699
ADAEUR,ADA/EUR,ADA,EUR,2020-02-25 01:00:00,1582588800,0.054464,0.051627,7751007.23883454
ADAEUR,ADA/EUR,ADA,EUR,2020-02-26 01:00:00,1582675200,0.0515,0.045327,25435871.6316075
ADAEUR,ADA/EUR,ADA,EUR,2020-02-27 01:00:00,1582761600,0.045069,0.045219,12295650.08472211
ADAEUR,ADA/EUR,ADA,EUR,2020-02-28 01:00:00,1582848000,0.045273,0.0445,11654340.23843167
ADAEUR,ADA/EUR,ADA,EUR,2020-02-29 01:00:00,1582934400,0.044524,0.042889,4409805.89952988
ADAEUR,ADA/EUR,ADA,EUR,2020-03-01 01:00:00,1583020800,0.04313,0.04148,8488516.98604358
ADAEUR,ADA/EUR,ADA,EUR,2020-03-02 01:00:00,1583107200,0.041266,0.044193,9788602.54594774
ADAEUR,ADA/EUR,ADA,EUR,2020-03-03 01:00:00,1583193600,0.043914,0.043764,6937930.37775112
ADAEUR,ADA/EUR,ADA,EUR,2020-03-04 01:00:00,1583280000,0.043569,0.044049,3914495.66829837
ADAEUR,ADA/EUR,ADA,EUR,2020-03-05 01:00:00,1583366400,0.044049,0.045521,6264565.25262036
ADAEUR,ADA/EUR,ADA,EUR,2020-03-06 01:00:00,1583452800,0.045478,0.045863,3203952.28982125
ADAEUR,ADA/EUR,ADA,EUR,2020-03-07 01:00:00,1583539200,0.045991,0.043267,2598162.48587046
ADAEUR,ADA/EUR,ADA,EUR,2020-03-08 01:00:00,1583625600,0.043247,0.03764,17504499.8786287
ADAEUR,ADA/EUR,ADA,EUR,2020-03-09 01:00:00,1583712000,0.037795,0.036364,20267074.77838877
ADAEUR,ADA/EUR,ADA,EUR,2020-03-10 01:00:00,1583798400,0.036473,0.036587,7524978.5976945
ADAEUR,ADA/EUR,ADA,EUR,2020-03-11 01:00:00,1583884800,0.036586,0.035206,10098508.10989016
ADAEUR,ADA/EUR,ADA,EUR,2020-03-12 01:00:00,1583971200,0.035224,0.021239,59323307.24105498
ADAEUR,ADA/EUR,ADA,EUR,2020-03-13 01:00:00,1584057600,0.021147,0.02608,66052292.50368101
ADAEUR,ADA/EUR,ADA,EUR,2020-03-14 01:00:00,1584144000,0.025798,0.023232,12950839.7873397
ADAEUR,ADA/EUR,ADA,EUR,2020-03-15 01:00:00,1584230400,0.023336,0.024241,32266235.66271166
ADAEUR,ADA/EUR,ADA,EUR,2020-03-16 01:00:00,1584316800,0.024125,0.021788,38012259.81954836
ADAEUR,ADA/EUR,ADA,EUR,2020-03-17 01:00:00,1584403200,0.021916,0.023694,19540861.14437796
ADAEUR,ADA/EUR,ADA,EUR,2020-03-18 01:00:00,1584489600,0.023715,0.023944,24349027.33433588
ADAEUR,ADA/EUR,ADA,EUR,2020-03-19 01:00:00,1584576000,0.024,0.028583,30963017.34402753
ADAEUR,ADA/EUR,ADA,EUR,2020-03-20 01:00:00,1584662400,0.02902,0.02759,35148607.74309451
ADAEUR,ADA/EUR,ADA,EUR,2020-03-21 01:00:00,1584748800,0.027449,0.027691,7143101.16822449
ADAEUR,ADA/EUR,ADA,EUR,2020-03-22 01:00:00,1584835200,0.027655,0.025493,7249499.35615705
ADAEUR,ADA/EUR,ADA,EUR,2020-03-23 01:00:00,1584921600,0.02531,0.027263,13885190.77030528
ADAEUR,ADA/EUR,ADA,EUR,2020-03-24 01:00:00,1585008000,0.027414,0.028081,10503219.85758755
ADAEUR,ADA/EUR,ADA,EUR,2020-03-25 01:00:00,1585094400,0.028028,0.02718,11374453.87175998
ADAEUR,ADA/EUR,ADA,EUR,2020-03-26 01:00:00,1585180800,0.027301,0.028048,4808279.61114122
ADAEUR,ADA/EUR,ADA,EUR,2020-03-27 01:00:00,1585267200,0.028048,0.026099,5882965.46365386
ADAEUR,ADA/EUR,ADA,EUR,2020-03-28 01:00:00,1585353600,0.025961,0.02698,9898340.83056839
ADAEUR,ADA/EUR,ADA,EUR,2020-03-29 01:00:00,1585440000,0.02695,0.025274,8302383.54455211
ADAEUR,ADA/EUR,ADA,EUR,2020-03-30 02:00:00,1585526400,0.02525,0.02678,19154820.57076584
ADAEUR,ADA/EUR,ADA,EUR,2020-03-31 02:00:00,1585612800,0.027004,0.027718,5663472.3445052
ADAEUR,ADA/EUR,ADA,EUR,2020-04-01 02:00:00,1585699200,0.027753,0.02836,11323643.51031306
ADAEUR,ADA/EUR,ADA,EUR,2020-04-02 02:00:00,1585785600,0.0284,0.029448,9306666.42310742
ADAEUR,ADA/EUR,ADA,EUR,2020-04-03 02:00:00,1585872000,0.029334,0.02989,5810464.35164904
ADAEUR,ADA/EUR,ADA,EUR,2020-04-04 02:00:00,1585958400,0.029868,0.030124,4748307.51770612
ADAEUR,ADA/EUR,ADA,EUR,2020-04-05 02:00:00,1586044800,0.03015,0.029643,3324028.23699872
ADAEUR,ADA/EUR,ADA,EUR,2020-04-06 02:00:00,1586131200,0.029726,0.033489,19538069.8042249
ADAEUR,ADA/EUR,ADA,EUR,2020-04-07 02:00:00,1586217600,0.033466,0.032357,13126796.52342518
ADAEUR,ADA/EUR,ADA,EUR,2020-04-08 02:00:00,1586304000,0.032628,0.03362,4691376.91505775
ADAEUR,ADA/EUR,ADA,EUR,2020-04-09 02:00:00,1586390400,0.03362,0.033082,5838080.33782135
ADAEUR,ADA/EUR,ADA,EUR,2020-04-10 02:00:00,1586476800,0.033178,0.030426,10788677.52164075
ADAEUR,ADA/EUR,ADA,EUR,2020-04-11 02:00:00,1586563200,0.030459,0.030657,7474630.79317339
ADAEUR,ADA/EUR,ADA,EUR,2020-04-12 02:00:00,1586649600,0.030709,0.03082,5684566.55732951
ADAEUR,ADA/EUR,ADA,EUR,2020-04-13 02:00:00,1586736000,0.03064,0.0306,5439452.62756378
ADAEUR,ADA/EUR,ADA,EUR,2020-04-14 02:00:00,1586822400,0.030531,0.030135,2224091.87853528
ADAEUR,ADA/EUR,ADA,EUR,2020-04-15 02:00:00,1586908800,0.030277,0.029297,3294288.01688435
ADAEUR,ADA/EUR,ADA,EUR,2020-04-16 02:00:00,1586995200,0.02925,0.031802,9801045.87342047
ADAEUR,ADA/EUR,ADA,EUR,2020-04-17 02:00:00,1587081600,0.031914,0.031749,7499364.03995471
ADAEUR,ADA/EUR,ADA,EUR,2020-04-18 02:00:00,1587168000,0.031747,0.033755,5206808.56368777
ADAEUR,ADA/EUR,ADA,EUR,2020-04-19 02:00:00,1587254400,0.033776,0.032814,5309967.217874
ADAEUR,ADA/EUR,ADA,EUR,2020-04-20 02:00:00,1587340800,0.032809,0.031394,11911092.51566662
ADAEUR,ADA/EUR,ADA,EUR,2020-04-21 02:00:00,1587427200,0.0314,0.031926,4962255.22321286
ADAEUR,ADA/EUR,ADA,EUR,2020-04-22 02:00:00,1587513600,0.031949,0.033777,7589960.91196141
ADAEUR,ADA/EUR,ADA,EUR,2020-04-23 02:00:00,1587600000,0.03385,0.037787,16757875.05230251
ADAEUR,ADA/EUR,ADA,EUR,2020-04-24 02:00:00,1587686400,0.038007,0.03865,18012485.45088433
ADAEUR,ADA/EUR,ADA,EUR,2020-04-25 02:00:00,1587772800,0.038316,0.039171,10307621.49282993
ADAEUR,ADA/EUR,ADA,EUR,2020-04-26 02:00:00,1587859200,0.039151,0.042534,14696025.25765902
ADAEUR,ADA/EUR,ADA,EUR,2020-04-27 02:00:00,1587945600,0.042779,0.043147,16919381.72269944
ADAEUR,ADA/EUR,ADA,EUR,2020-04-28 02:00:00,1588032000,0.043159,0.04336,16147680.54739157
ADAEUR,ADA/EUR,ADA,EUR,2020-04-29 02:00:00,1588118400,0.043364,0.047399,25118020.12213189
ADAEUR,ADA/EUR,ADA,EUR,2020-04-30 02:00:00,1588204800,0.047408,0.04348,35585013.80523855
ADAEUR,ADA/EUR,ADA,EUR,2020-05-01 02:00:00,1588291200,0.04353,0.046353,11181819.97100616
ADAEUR,ADA/EUR,ADA,EUR,2020-05-02 02:00:00,1588377600,0.046435,0.046469,3176371.81545148
ADAEUR,ADA/EUR,ADA,EUR,2020-05-03 02:00:00,1588464000,0.046509,0.044729,11223262.24328448
ADAEUR,ADA/EUR,ADA,EUR,2020-05-04 02:00:00,1588550400,0.044836,0.04555,16537755.90355401
ADAEUR,ADA/EUR,ADA,EUR,2020-05-05 02:00:00,1588636800,0.045471,0.045785,5825943.9883401
ADAEUR,ADA/EUR,ADA,EUR,2020-05-06 02:00:00,1588723200,0.045785,0.045357,17554905.77897649
ADAEUR,ADA/EUR,ADA,EUR,2020-05-07 02:00:00,1588809600,0.045447,0.04725,10560242.63698834
ADAEUR,ADA/EUR,ADA,EUR,2020-05-08 02:00:00,1588896000,0.047382,0.048003,8050143.47778943
ADAEUR,ADA/EUR,ADA,EUR,2020-05-09 02:00:00,1588982400,0.048,0.047526,10435405.82724451
ADAEUR,ADA/EUR,ADA,EUR,2020-05-10 02:00:00,1589068800,0.047618,0.044094,20743109.3059706
ADAEUR,ADA/EUR,ADA,EUR,2020-05-11 02:00:00,1589155200,0.043935,0.044362,15234766.43948755
ADAEUR,ADA/EUR,ADA,EUR,2020-05-12 02:00:00,1589241600,0.044252,0.046472,12839032.70360966
ADAEUR,ADA/EUR,ADA,EUR,2020-05-13 02:00:00,1589328000,0.046682,0.047737,8208760.3397428
ADAEUR,ADA/EUR,ADA,EUR,2020-05-14 02:00:00,1589414400,0.047687,0.047313,7156354.85662389
ADAEUR,ADA/EUR,ADA,EUR,2020-05-15 02:00:00,1589500800,0.047115,0.046288,4591565.04954953
ADAEUR,ADA/EUR,ADA,EUR,2020-05-16 02:00:00,1589587200,0.046506,0.047264,3172107.15571643
ADAEUR,ADA/EUR,ADA,EUR,2020-05-17 02:00:00,1589673600,0.047167,0.047297,4311474.38499569
ADAEUR,ADA/EUR,ADA,EUR,2020-05-18 02:00:00,1589760000,0.047247,0.049786,10580530.92731459
ADAEUR,ADA/EUR,ADA,EUR,2020-05-19 02:00:00,1589846400,0.049723,0.052075,9553868.18386742
ADAEUR,ADA/EUR,ADA,EUR,2020-05-20 02:00:00,1589932800,0.052037,0.051888,10260267.18233136
ADAEUR,ADA/EUR,ADA,EUR,2020-05-21 02:00:00,1590019200,0.051908,0.047481,18108545.78560818
ADAEUR,ADA/EUR,ADA,EUR,2020-05-22 02:00:00,1590105600,0.047661,0.0511,9451169.1745212
ADAEUR,ADA/EUR,ADA,EUR,2020-05-23 02:00:00,1590192000,0.051131,0.050569,3672510.72561846
ADAEUR,ADA/EUR,ADA,EUR,2020-05-24 02:00:00,1590278400,0.050342,0.047134,7041602.15703862
ADAEUR,ADA/EUR,ADA,EUR,2020-05-25 02:00:00,1590364800,0.047133,0.049619,8947538.08029953
ADAEUR,ADA/EUR,ADA,EUR,2020-05-26 02:00:00,1590451200,0.049603,0.048688,6742599.84422753
ADAEUR,ADA/EUR,ADA,EUR,2020-05-27 02:00:00,1590537600,0.048893,0.049967,9825387.86681591
ADAEUR,ADA/EUR,ADA,EUR,2020-05-28 02:00:00,1590624000,0.050223,0.058402,29816605.60089135
ADAEUR,ADA/EUR,ADA,EUR,2020-05-29 02:00:00,1590710400,0.058643,0.058219,18842514.81499969
ADAEUR,ADA/EUR,ADA,EUR,2020-05-30 02:00:00,1590796800,0.058277,0.069171,42171369.67316166
ADAEUR,ADA/EUR,ADA,EUR,2020-05-31 02:00:00,1590883200,0.06916,0.067017,70392458.51287493
ADAEUR,ADA/EUR,ADA,EUR,2020-06-01 02:00:00,1590969600,0.066718,0.072357,28693085.01701539
ADAEUR,ADA/EUR,ADA,EUR,2020-06-02 02:00:00,1591056000,0.072303,0.070453,28831140.76121472
ADAEUR,ADA/EUR,ADA,EUR,2020-06-03 02:00:00,1591142400,0.070485,0.076119,33446209.66992156
ADAEUR,ADA/EUR,ADA,EUR,2020-06-04 02:00:00,1591228800,0.076148,0.078287,32563191.71289654
ADAEUR,ADA/EUR,ADA,EUR,2020-06-05 02:00:00,1591315200,0.078482,0.07571,15373260.27022117
ADAEUR,ADA/EUR,ADA,EUR,2020-06-06 02:00:00,1591401600,0.075673,0.076425,9185797.04984867
ADAEUR,ADA/EUR,ADA,EUR,2020-06-07 02:00:00,1591488000,0.076507,0.076631,12694050.24954899
ADAEUR,ADA/EUR,ADA,EUR,2020-06-08 02:00:00,1591574400,0.076623,0.076445,7157907.45527785
ADAEUR,ADA/EUR,ADA,EUR,2020-06-09 02:00:00,1591660800,0.076521,0.0732,9631315.23760489
ADAEUR,ADA/EUR,ADA,EUR,2020-06-10 02:00:00,1591747200,0.073314,0.073687,18199636.12236116
ADAEUR,ADA/EUR,ADA,EUR,2020-06-11 02:00:00,1591833600,0.073695,0.066728,30544442.97953717
ADAEUR,ADA/EUR,ADA,EUR,2020-06-12 02:00:00,1591920000,0.066649,0.0705,24894527.38454933
ADAEUR,ADA/EUR,ADA,EUR,2020-06-13 02:00:00,1592006400,0.070551,0.07,4644056.59080939
ADAEUR,ADA/EUR,ADA,EUR,2020-06-14 02:00:00,1592092800,0.070292,0.067829,6776139.66272713
ADAEUR,ADA/EUR,ADA,EUR,2020-06-15 02:00:00,1592179200,0.067893,0.069585,29435994.75912941
ADAEUR,ADA/EUR,ADA,EUR,2020-06-16 02:00:00,1592265600,0.069112,0.070146,12585830.74799291
ADAEUR,ADA/EUR,ADA,EUR,2020-06-17 02:00:00,1592352000,0.070234,0.074156,17346344.60827232
ADAEUR,ADA/EUR,ADA,EUR,2020-06-18 02:00:00,1592438400,0.074288,0.073213,10892397.61216059
ADAEUR,ADA/EUR,ADA,EUR,2020-06-19 02:00:00,1592524800,0.072897,0.07157,6863188.32393037
ADAEUR,ADA/EUR,ADA,EUR,2020-06-20 02:00:00,1592611200,0.071531,0.0711,4894451.33097745
ADAEUR,ADA/EUR,ADA,EUR,2020-06-21 02:00:00,1592697600,0.071108,0.070108,4402470.36023638
ADAEUR,ADA/EUR,ADA,EUR,2020-06-22 02:00:00,1592784000,0.070126,0.074391,10855976.57976115
ADAEUR,ADA/EUR,ADA,EUR,2020-06-23 02:00:00,1592870400,0.074077,0.073191,8334050.28867278
ADAEUR,ADA/EUR,ADA,EUR,2020-06-24 02:00:00,1592956800,0.073181,0.07339,13964351.59860698
ADAEUR,ADA/EUR,ADA,EUR,2020-06-25 02:00:00,1593043200,0.073486,0.072843,7598008.24453303
ADAEUR,ADA/EUR,ADA,EUR,2020-06-26 02:00:00,1593129600,0.07273,0.071727,7342424.48969894
ADAEUR,ADA/EUR,ADA,EUR,2020-06-27 02:00:00,1593216000,0.071801,0.069154,12728575.44796133
ADAEUR,ADA/EUR,ADA,EUR,2020-06-28 02:00:00,1593302400,0.069154,0.071295,8812211.20487682
ADAEUR,ADA/EUR,ADA,EUR,2020-06-29 02:00:00,1593388800,0.071518,0.074593,9922884.57465633
ADAEUR,ADA/EUR,ADA,EUR,2020-06-30 02:00:00,1593475200,0.074637,0.074437,9039252.75598272
ADAEUR,ADA/EUR,ADA,EUR,2020-07-01 02:00:00,1593561600,0.074324,0.086229,29387008.78626433
ADAEUR,ADA/EUR,ADA,EUR,2020-07-02 02:00:00,1593648000,0.086229,0.083371,30451676.94667637
ADAEUR,ADA/EUR,ADA,EUR,2020-07-03 02:00:00,1593734400,0.082793,0.085969,26351774.60206503
ADAEUR,ADA/EUR,ADA,EUR,2020-07-04 02:00:00,1593820800,0.08596,0.08908,9023644.64796074
ADAEUR,ADA/EUR,ADA,EUR,2020-07-05 02:00:00,1593907200,0.08908,0.087407,15217924.18494341
ADAEUR,ADA/EUR,ADA,EUR,2020-07-06 02:00:00,1593993600,0.087479,0.093284,21482983.13367337
ADAEUR,ADA/EUR,ADA,EUR,2020-07-07 02:00:00,1594080000,0.092981,0.104641,36850253.56285341
ADAEUR,ADA/EUR,ADA,EUR,2020-07-08 02:00:00,1594166400,0.104429,0.115077,49069882.48908441
ADAEUR,ADA/EUR,ADA,EUR,2020-07-09 02:00:00,1594252800,0.115021,0.109995,35443656.50780018
ADAEUR,ADA/EUR,ADA,EUR,2020-07-10 02:00:00,1594339200,0.109995,0.104981,31789006.98232924
ADAEUR,ADA/EUR,ADA,EUR,2020-07-11 02:00:00,1594425600,0.104818,0.110996,19344201.53732609
ADAEUR,ADA/EUR,ADA,EUR,2020-07-12 02:00:00,1594512000,0.110948,0.112573,14131084.85803373
ADAEUR,ADA/EUR,ADA,EUR,2020-07-13 02:00:00,1594598400,0.112495,0.109604,30034347.77975709
ADAEUR,ADA/EUR,ADA,EUR,2020-07-14 02:00:00,1594684800,0.109636,0.115934,18130947.4817227
ADAEUR,ADA/EUR,ADA,EUR,2020-07-15 02:00:00,1594771200,0.116401,0.114476,11170581.83622378
ADAEUR,ADA/EUR,ADA,EUR,2020-07-16 02:00:00,1594857600,0.11443,0.110601,32816552.75181146
ADAEUR,ADA/EUR,ADA,EUR,2020-07-17 02:00:00,1594944000,0.110621,0.107387,6729283.18438733
ADAEUR,ADA/EUR,ADA,EUR,2020-07-18 02:00:00,1595030400,0.107045,0.107699,12676035.55497308
ADAEUR,ADA/EUR,ADA,EUR,2020-07-19 02:00:00,1595116800,0.107576,0.1086,6125379.99680711
ADAEUR,ADA/EUR,ADA,EUR,2020-07-20 02:00:00,1595203200,0.108689,0.103105,11404157.71333065
ADAEUR,ADA/EUR,ADA,EUR,2020-07-21 02:00:00,1595289600,0.103023,0.107096,9994058.48278143
ADAEUR,ADA/EUR,ADA,EUR,2020-07-22 02:00:00,1595376000,0.107178,0.107903,9085489.91354487
ADAEUR,ADA/EUR,ADA,EUR,2020-07-23 02:00:00,1595462400,0.107727,0.107114,11854098.10397482
ADAEUR,ADA/EUR,ADA,EUR,2020-07-24 02:00:00,1595548800,0.107293,0.104943,9137930.65867134
ADAEUR,ADA/EUR,ADA,EUR,2020-07-25 02:00:00,1595635200,0.105105,0.123451,35204543.78188298
ADAEUR,ADA/EUR,ADA,EUR,2020-07-26 02:00:00,1595721600,0.123965,0.127597,35005914.18858186
ADAEUR,ADA/EUR,ADA,EUR,2020-07-27 02:00:00,1595808000,0.127639,0.118215,38450826.289695
ADAEUR,ADA/EUR,ADA,EUR,2020-07-28 02:00:00,1595894400,0.118142,0.127117,21204355.39847498
ADAEUR,ADA/EUR,ADA,EUR,2020-07-29 02:00:00,1595980800,0.127314,0.118875,20425345.13988576
ADAEUR,ADA/EUR,ADA,EUR,2020-07-30 02:00:00,1596067200,0.119092,0.11945,11207888.53414008
ADAEUR,ADA/EUR,ADA,EUR,2020-07-31 02:00:00,1596153600,0.118969,0.118966,12593798.02093192
ADAEUR,ADA/EUR,ADA,EUR,2020-08-01 02:00:00,1596240000,0.118863,0.122921,18752995.52777061
ADAEUR,ADA/EUR,ADA,EUR,2020-08-02 02:00:00,1596326400,0.122867,0.114381,24476816.47158135
ADAEUR,ADA/EUR,ADA,EUR,2020-08-03 02:00:00,1596412800,0.114289,0.120239,10833403.00088878
ADAEUR,ADA/EUR,ADA,EUR,2020-08-04 02:00:00,1596499200,0.120325,0.121256,13693983.55592859
ADAEUR,ADA/EUR,ADA,EUR,2020-08-05 02:00:00,1596585600,0.121736,0.119999,7429267.87795595
ADAEUR,ADA/EUR,ADA,EUR,2020-08-06 02:00:00,1596672000,0.120163,0.121881,10324407.34021535
ADAEUR,ADA/EUR,ADA,EUR,2020-08-07 02:00:00,1596758400,0.121998,0.118137,18440868.58624289
ADAEUR,ADA/EUR,ADA,EUR,2020-08-08 02:00:00,1596844800,0.117967,0.124567,9051216.9946145
ADAEUR,ADA/EUR,ADA,EUR,2020-08-09 02:00:00,1596931200,0.12479,0.123387,14314194.77042318
ADAEUR,ADA/EUR,ADA,EUR,2020-08-10 02:00:00,1597017600,0.123248,0.122376,10081980.62515743
ADAEUR,ADA/EUR,ADA,EUR,2020-08-11 02:00:00,1597104000,0.12266,0.116604,16332869.84349146
ADAEUR,ADA/EUR,ADA,EUR,2020-08-12 02:00:00,1597190400,0.11672,0.115951,18124886.31092728
ADAEUR,ADA/EUR,ADA,EUR,2020-08-13 02:00:00,1597276800,0.116038,0.117815,26373242.25251916
ADAEUR,ADA/EUR,ADA,EUR,2020-08-14 02:00:00,1597363200,0.118165,0.117134,8545638.56021884
ADAEUR,ADA/EUR,ADA,EUR,2020-08-15 02:00:00,1597449600,0.1171,0.116902,9993793.34591729
ADAEUR,ADA/EUR,ADA,EUR,2020-08-16 02:00:00,1597536000,0.117022,0.117065,8809060.21096111
ADAEUR,ADA/EUR,ADA,EUR,2020-08-17 02:00:00,1597622400,0.117179,0.118645,18151486.39494615
ADAEUR,ADA/EUR,ADA,EUR,2020-08-18 02:00:00,1597708800,0.118401,0.11482,11081430.66545919
ADAEUR,ADA/EUR,ADA,EUR,2020-08-19 02:00:00,1597795200,0.114843,0.109438,17637485.36057852
ADAEUR,ADA/EUR,ADA,EUR,2020-08-20 02:00:00,1597881600,0.109638,0.113113,8973909.79638454
ADAEUR,ADA/EUR,ADA,EUR,2020-08-21 02:00:00,1597968000,0.113329,0.104693,16376471.81147298
ADAEUR,ADA/EUR,ADA,EUR,2020-08-22 02:00:00,1598054400,0.104692,0.10641,10269710.9257681
ADAEUR,ADA/EUR,ADA,EUR,2020-08-23 02:00:00,1598140800,0.106414,0.103241,5332945.20834403
ADAEUR,ADA/EUR,ADA,EUR,2020-08-24 02:00:00,1598227200,0.103011,0.10512,6395289.00140551
ADAEUR,ADA/EUR,ADA,EUR,2020-08-25 02:00:00,1598313600,0.105,0.095217,31812900.33683367
ADAEUR,ADA/EUR,ADA,EUR,2020-08-26 02:00:00,1598400000,0.09524,0.096743,22128754.87994464
ADAEUR,ADA/EUR,ADA,EUR,2020-08-27 02:00:00,1598486400,0.096749,0.0907,22386311.67583899
ADAEUR,ADA/EUR,ADA,EUR,2020-08-28 02:00:00,1598572800,0.0907,0.092038,10159150.86277867
ADAEUR,ADA/EUR,ADA,EUR,2020-08-29 02:00:00,1598659200,0.091948,0.098277,8322383.20422958
ADAEUR,ADA/EUR,ADA,EUR,2020-08-30 02:00:00,1598745600,0.098116,0.098273,7649304.30263068
ADAEUR,ADA/EUR,ADA,EUR,2020-08-31 02:00:00,1598832000,0.098729,0.102398,19093698.86300886
ADAEUR,ADA/EUR,ADA,EUR,2020-09-01 02:00:00,1598918400,0.102782,0.104254,10305238.45038583
ADAEUR,ADA/EUR,ADA,EUR,2020-09-02 02:00:00,1599004800,0.105222,0.097085,17374399.71365794
ADAEUR,ADA/EUR,ADA,EUR,2020-09-03 02:00:00,1599091200,0.097366,0.080569,19846596.54187202
ADAEUR,ADA/EUR,ADA,EUR,2020-09-04 02:00:00,1599177600,0.080334,0.086366,23117185.13088295
ADAEUR,ADA/EUR,ADA,EUR,2020-09-05 02:00:00,1599264000,0.086209,0.075968,14499809.60442595
ADAEUR,ADA/EUR,ADA,EUR,2020-09-06 02:00:00,1599350400,0.07618,0.078458,13932905.71685217
ADAEUR,ADA/EUR,ADA,EUR,2020-09-07 02:00:00,1599436800,0.078623,0.079141,14393412.66535203
ADAEUR,ADA/EUR,ADA,EUR,2020-09-08 02:00:00,1599523200,0.079391,0.07756,12973296.4066232
ADAEUR,ADA/EUR,ADA,EUR,2020-09-09 02:00:00,1599609600,0.077428,0.079222,5742779.66919885
ADAEUR,ADA/EUR,ADA,EUR,2020-09-10 02:00:00,1599696000,0.079272,0.082005,12354812.55215999
ADAEUR,ADA/EUR,ADA,EUR,2020-09-11 02:00:00,1599782400,0.082282,0.082034,5915182.88484524
ADAEUR,ADA/EUR,ADA,EUR,2020-09-12 02:00:00,1599868800,0.081976,0.082624,4463158.56866184
ADAEUR,ADA/EUR,ADA,EUR,2020-09-13 02:00:00,1599955200,0.082704,0.080394,5886586.2561657
ADAEUR,ADA/EUR,ADA,EUR,2020-09-14 02:00:00,1600041600,0.080471,0.081617,5328563.11105486
ADAEUR,ADA/EUR,ADA,EUR,2020-09-15 02:00:00,1600128000,0.081615,0.078842,2786742.69240426
ADAEUR,ADA/EUR,ADA,EUR,2020-09-16 02:00:00,1600214400,0.078817,0.077493,4356287.62606173
ADAEUR,ADA/EUR,ADA,EUR,2020-09-17 02:00:00,1600300800,0.077631,0.079597,4831137.64407313
ADAEUR,ADA/EUR,ADA,EUR,2020-09-18 02:00:00,1600387200,0.079601,0.077025,3367744.05342479
ADAEUR,ADA/EUR,ADA,EUR,2020-09-19 02:00:00,1600473600,0.076926,0.077401,2306135.44022137
ADAEUR,ADA/EUR,ADA,EUR,2020-09-20 02:00:00,1600560000,0.077032,0.075492,4200241.82620792
ADAEUR,ADA/EUR,ADA,EUR,2020-09-21 02:00:00,1600646400,0.075537,0.068,10307135.92045704
ADAEUR,ADA/EUR,ADA,EUR,2020-09-22 02:00:00,1600732800,0.068093,0.069655,5799381.86941247
ADAEUR,ADA/EUR,ADA,EUR,2020-09-23 02:00:00,1600819200,0.069739,0.065838,7457423.04013572
ADAEUR,ADA/EUR,ADA,EUR,2020-09-24 02:00:00,1600905600,0.065783,0.070784,4752529.56755813
ADAEUR,ADA/EUR,ADA,EUR,2020-09-25 02:00:00,1600992000,0.070911,0.083343,19028735.40372779
ADAEUR,ADA/EUR,ADA,EUR,2020-09-26 02:00:00,1601078400,0.083343,0.083343,0.0
ADAEUR,ADA/EUR,ADA,EUR,2020-09-27 02:00:00,1601164800,0.083343,0.083343,0.0
ADAEUR,ADA/EUR,ADA,EUR,2020-09-28 02:00:00,1601251200,0.083343,0.083343,0.0
ADAEUR,ADA/EUR,ADA,EUR,2020-09-29 02:00:00,1601337600,0.083343,0.083343,0.0
